model,family,fold,degree,penalty,C,log_loss,auc,accuracy,f1
lasso_poly4_C30,sklearn_regularized,43,4,l1,30,0.6670256933247676,0.8191964285714286,0.7333333333333333,0.7333333333333333
lasso_poly4_C100,sklearn_regularized,43,4,l1,100,0.6725531014081331,0.8225446428571428,0.7333333333333333,0.7333333333333333
lasso_poly5_C0.01,sklearn_regularized,43,5,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly5_C0.03,sklearn_regularized,43,5,l1,0.03,0.6413908155499141,0.8526785714285714,0.7166666666666667,0.711864406779661
lasso_poly5_C0.1,sklearn_regularized,43,5,l1,0.1,0.484591379904341,0.8995535714285714,0.8166666666666667,0.8070175438596491
lasso_poly5_C0.3,sklearn_regularized,43,5,l1,0.3,0.4558868813677905,0.8973214285714286,0.8333333333333334,0.8275862068965517
lasso_poly5_C1,sklearn_regularized,43,5,l1,1,0.5553290584014788,0.7879464285714286,0.7666666666666667,0.7407407407407407
lasso_poly5_C3,sklearn_regularized,43,5,l1,3,0.6160174632808133,0.7857142857142858,0.6833333333333333,0.6779661016949152
lasso_poly5_C10,sklearn_regularized,43,5,l1,10,0.7040279710666729,0.7912946428571429,0.7166666666666667,0.6909090909090909
lasso_poly5_C30,sklearn_regularized,43,5,l1,30,1.2077404304755508,0.7287946428571429,0.6833333333333333,0.6545454545454545
lasso_poly5_C100,sklearn_regularized,43,5,l1,100,1.880071596045262,0.6785714285714285,0.65,0.6181818181818182
lasso_poly6_C0.01,sklearn_regularized,43,6,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly6_C0.03,sklearn_regularized,43,6,l1,0.03,0.6413908986662339,0.8526785714285714,0.7166666666666667,0.711864406779661
lasso_poly6_C0.1,sklearn_regularized,43,6,l1,0.1,0.4845739332257288,0.8995535714285714,0.8166666666666667,0.8070175438596491
lasso_poly6_C0.3,sklearn_regularized,43,6,l1,0.3,0.45056334076378046,0.8984375,0.8333333333333334,0.8275862068965517
lasso_poly6_C1,sklearn_regularized,43,6,l1,1,0.523292835351075,0.8191964285714286,0.75,0.7272727272727273
lasso_poly6_C3,sklearn_regularized,43,6,l1,3,0.693298355547392,0.7633928571428572,0.6833333333333333,0.6779661016949152
lasso_poly6_C10,sklearn_regularized,43,6,l1,10,0.8692812583564843,0.7845982142857142,0.7,0.6785714285714286
lasso_poly6_C30,sklearn_regularized,43,6,l1,30,1.3469268067331845,0.7338169642857144,0.6666666666666666,0.6551724137931034
lasso_poly6_C100,sklearn_regularized,43,6,l1,100,3.0252030422063574,0.71484375,0.6333333333333333,0.6206896551724138
glm_current_simple,statsmodels_glm,44,,none,,0.5627059538879066,0.7953281423804226,0.7,0.7096774193548387
glm_best_subset,statsmodels_glm,44,,none,,0.588048788992029,0.7764182424916575,0.65,0.631578947368421
glm_full_degree2,statsmodels_glm,44,,none,,0.5853934264757013,0.7797552836484983,0.6666666666666666,0.6428571428571429
ridge_poly1_C0.01,sklearn_regularized,44,1,l2,0.01,0.6595872505939547,0.6818687430478308,0.6166666666666667,0.5306122448979592
ridge_poly1_C0.03,sklearn_regularized,44,1,l2,0.03,0.647214493898482,0.6774193548387096,0.6166666666666667,0.5818181818181818
ridge_poly1_C0.1,sklearn_regularized,44,1,l2,0.1,0.6447916411713994,0.6774193548387096,0.6666666666666666,0.6551724137931034
ridge_poly1_C0.3,sklearn_regularized,44,1,l2,0.3,0.6465140671848416,0.6774193548387096,0.65,0.6440677966101694
ridge_poly1_C1,sklearn_regularized,44,1,l2,1,0.647854909965459,0.6785317018909901,0.6666666666666666,0.6666666666666666
ridge_poly1_C3,sklearn_regularized,44,1,l2,3,0.6483436846390668,0.6785317018909901,0.6666666666666666,0.6666666666666666
ridge_poly1_C10,sklearn_regularized,44,1,l2,10,0.648527657431592,0.6785317018909901,0.6666666666666666,0.6666666666666666
ridge_poly1_C30,sklearn_regularized,44,1,l2,30,0.6485815102958287,0.6785317018909901,0.6666666666666666,0.6666666666666666
ridge_poly1_C100,sklearn_regularized,44,1,l2,100,0.6486004964178428,0.6785317018909901,0.6666666666666666,0.6666666666666666
ridge_poly2_C0.01,sklearn_regularized,44,2,l2,0.01,0.6118007935730012,0.8053392658509455,0.7666666666666667,0.7407407407407407
ridge_poly2_C0.03,sklearn_regularized,44,2,l2,0.03,0.5744445793565649,0.7975528364849833,0.7166666666666667,0.711864406779661
ridge_poly2_C0.1,sklearn_regularized,44,2,l2,0.1,0.5610134715186132,0.7819799777530589,0.6666666666666666,0.6551724137931034
ridge_poly2_C0.3,sklearn_regularized,44,2,l2,0.3,0.5682833621510238,0.7797552836484982,0.6666666666666666,0.6428571428571429
ridge_poly2_C1,sklearn_regularized,44,2,l2,1,0.5782278901893803,0.7797552836484983,0.6666666666666666,0.6428571428571429
ridge_poly2_C3,sklearn_regularized,44,2,l2,3,0.5826904540534927,0.7808676307007786,0.6666666666666666,0.6428571428571429
ridge_poly2_C10,sklearn_regularized,44,2,l2,10,0.584590988821541,0.7808676307007786,0.6666666666666666,0.6428571428571429
ridge_poly2_C30,sklearn_regularized,44,2,l2,30,0.5851668135150416,0.7797552836484983,0.6666666666666666,0.6428571428571429
ridge_poly2_C100,sklearn_regularized,44,2,l2,100,0.5853720043170818,0.7797552836484983,0.6666666666666666,0.6428571428571429
ridge_poly3_C0.01,sklearn_regularized,44,3,l2,0.01,0.6120160320623539,0.7875417130144604,0.7333333333333333,0.68
ridge_poly3_C0.03,sklearn_regularized,44,3,l2,0.03,0.5899008448311507,0.7730812013348164,0.7,0.6785714285714286
ridge_poly3_C0.1,sklearn_regularized,44,3,l2,0.1,0.6019695879464635,0.7586206896551724,0.6833333333333333,0.6666666666666666
ridge_poly3_C0.3,sklearn_regularized,44,3,l2,0.3,0.6467659879210026,0.7541713014460512,0.7,0.6896551724137931
ridge_poly3_C1,sklearn_regularized,44,3,l2,1,0.7157797149697009,0.7486095661846496,0.6833333333333333,0.6545454545454545
ridge_poly3_C3,sklearn_regularized,44,3,l2,3,0.7693926279774559,0.7419354838709677,0.7166666666666667,0.6792452830188679
ridge_poly3_C10,sklearn_regularized,44,3,l2,10,0.8013069779295298,0.7452725250278087,0.7,0.6538461538461539
ridge_poly3_C30,sklearn_regularized,44,3,l2,30,0.812905157830453,0.7441601779755284,0.7,0.6538461538461539
ridge_poly3_C100,sklearn_regularized,44,3,l2,100,0.8172990046456214,0.7441601779755284,0.7,0.6538461538461539
ridge_poly4_C0.01,sklearn_regularized,44,4,l2,0.01,0.5917260088721632,0.7853170189098999,0.7,0.6666666666666666
ridge_poly4_C0.03,sklearn_regularized,44,4,l2,0.03,0.5803706371892978,0.7652947719688543,0.6666666666666666,0.6428571428571429
ridge_poly4_C0.1,sklearn_regularized,44,4,l2,0.1,0.6148318726032382,0.7374860956618465,0.6666666666666666,0.6551724137931034
ridge_poly4_C0.3,sklearn_regularized,44,4,l2,0.3,0.7025223629264814,0.7063403781979978,0.6666666666666666,0.6551724137931034
ridge_poly4_C1,sklearn_regularized,44,4,l2,1,0.8836068093974063,0.6740823136818688,0.6833333333333333,0.6666666666666666
ridge_poly4_C3,sklearn_regularized,44,4,l2,3,1.1384481399722417,0.6329254727474973,0.65,0.6440677966101694
ridge_poly4_C10,sklearn_regularized,44,4,l2,10,1.4845592235817473,0.6195773081201336,0.6333333333333333,0.6333333333333333
ridge_poly4_C30,sklearn_regularized,44,4,l2,30,1.7987045864881621,0.6240266963292547,0.6333333333333333,0.6333333333333333
ridge_poly4_C100,sklearn_regularized,44,4,l2,100,2.059757688383285,0.6295884315906564,0.65,0.6557377049180327
ridge_poly5_C0.01,sklearn_regularized,44,5,l2,0.01,0.5976295288943216,0.7775305895439376,0.7,0.6666666666666666
ridge_poly5_C0.03,sklearn_regularized,44,5,l2,0.03,0.5884926143450103,0.7597330367074527,0.6666666666666666,0.6428571428571429
ridge_poly5_C0.1,sklearn_regularized,44,5,l2,0.1,0.625534054647496,0.7397107897664071,0.6666666666666666,0.6551724137931034
ridge_poly5_C0.3,sklearn_regularized,44,5,l2,0.3,0.7145439233430155,0.7152391546162401,0.6666666666666666,0.6551724137931034
ridge_poly5_C1,sklearn_regularized,44,5,l2,1,0.8666940317206165,0.6718576195773082,0.6666666666666666,0.6551724137931034
ridge_poly5_C3,sklearn_regularized,44,5,l2,3,1.050457601686204,0.6507230255839822,0.65,0.6440677966101694
ridge_poly5_C10,sklearn_regularized,44,5,l2,10,1.3995978311636663,0.6351501668520577,0.6166666666666667,0.5964912280701754
ridge_poly5_C30,sklearn_regularized,44,5,l2,30,1.979843779213717,0.6351501668520579,0.6166666666666667,0.5964912280701754
ridge_poly5_C100,sklearn_regularized,44,5,l2,100,2.9677473071629157,0.6301446051167965,0.6,0.5714285714285714
ridge_poly6_C0.01,sklearn_regularized,44,6,l2,0.01,0.5926899214676741,0.7664071190211347,0.6666666666666666,0.6428571428571429
ridge_poly6_C0.03,sklearn_regularized,44,6,l2,0.03,0.5917402330910876,0.7497219132369297,0.6666666666666666,0.6428571428571429
ridge_poly6_C0.1,sklearn_regularized,44,6,l2,0.1,0.6419684476606746,0.7263626251390434,0.6666666666666666,0.6551724137931034
ridge_poly6_C0.3,sklearn_regularized,44,6,l2,0.3,0.7467098951552248,0.7085650723025584,0.6666666666666666,0.6551724137931034
ridge_poly6_C1,sklearn_regularized,44,6,l2,1,0.9105748591153007,0.671857619577308,0.6666666666666666,0.6551724137931034
ridge_poly6_C3,sklearn_regularized,44,6,l2,3,1.115826615856729,0.6596218020022246,0.65,0.631578947368421
ridge_poly6_C10,sklearn_regularized,44,6,l2,10,1.5245338681228233,0.6473859844271411,0.6,0.5714285714285714
ridge_poly6_C30,sklearn_regularized,44,6,l2,30,2.1780606423181155,0.6373748609566185,0.6333333333333333,0.6071428571428571
ridge_poly6_C100,sklearn_regularized,44,6,l2,100,2.9248549450358974,0.6462736373748609,0.6166666666666667,0.5660377358490566
lasso_poly2_C0.01,sklearn_regularized,44,2,l1,0.01,0.6931471805599454,0.5,0.48333333333333334,0.651685393258427
lasso_poly2_C0.03,sklearn_regularized,44,2,l1,0.03,0.6353385113180501,0.7753058954393771,0.7333333333333333,0.7419354838709677
lasso_poly2_C0.1,sklearn_regularized,44,2,l1,0.1,0.5735684904924748,0.7753058954393772,0.7,0.71875
lasso_poly2_C0.3,sklearn_regularized,44,2,l1,0.3,0.5692315961448101,0.7853170189098999,0.6833333333333333,0.6779661016949152
lasso_poly2_C1,sklearn_regularized,44,2,l1,1,0.57677351636595,0.7797552836484982,0.6333333333333333,0.6206896551724138
lasso_poly2_C3,sklearn_regularized,44,2,l1,3,0.5831972317244704,0.7797552836484983,0.6333333333333333,0.6206896551724138
lasso_poly2_C10,sklearn_regularized,44,2,l1,10,0.584944388251031,0.7786429365962181,0.6666666666666666,0.6428571428571429
lasso_poly2_C30,sklearn_regularized,44,2,l1,30,0.5852362465984126,0.7797552836484983,0.6666666666666666,0.6428571428571429
lasso_poly2_C100,sklearn_regularized,44,2,l1,100,0.5853423650131664,0.7797552836484983,0.6666666666666666,0.6428571428571429
lasso_poly3_C0.01,sklearn_regularized,44,3,l1,0.01,0.6931471805599454,0.5,0.48333333333333334,0.651685393258427
lasso_poly3_C0.03,sklearn_regularized,44,3,l1,0.03,0.6353384548875685,0.7753058954393771,0.7333333333333333,0.7419354838709677
lasso_poly3_C0.1,sklearn_regularized,44,3,l1,0.1,0.5755912673048741,0.7730812013348164,0.6833333333333333,0.6984126984126984
lasso_poly3_C0.3,sklearn_regularized,44,3,l1,0.3,0.5925994104590624,0.7675194660734149,0.6666666666666666,0.6551724137931034
lasso_poly3_C1,sklearn_regularized,44,3,l1,1,0.6719211598322307,0.7497219132369298,0.6666666666666666,0.6551724137931034
lasso_poly3_C3,sklearn_regularized,44,3,l1,3,0.7419032705721197,0.7519466073414905,0.7166666666666667,0.6909090909090909
lasso_poly3_C10,sklearn_regularized,44,3,l1,10,0.7936060273403738,0.746384872080089,0.7166666666666667,0.6792452830188679
lasso_poly3_C30,sklearn_regularized,44,3,l1,30,0.8102675949662832,0.7452725250278087,0.7,0.6538461538461539
lasso_poly3_C100,sklearn_regularized,44,3,l1,100,0.8163190012065442,0.743047830923248,0.7,0.6538461538461539
lasso_poly4_C0.01,sklearn_regularized,44,4,l1,0.01,0.6931471805599454,0.5,0.48333333333333334,0.651685393258427
lasso_poly4_C0.03,sklearn_regularized,44,4,l1,0.03,0.6353385931617708,0.7753058954393771,0.7333333333333333,0.7419354838709677
lasso_poly4_C0.1,sklearn_regularized,44,4,l1,0.1,0.5755909864867148,0.7730812013348164,0.6833333333333333,0.6984126984126984
lasso_poly4_C0.3,sklearn_regularized,44,4,l1,0.3,0.5865218078611079,0.7686318131256953,0.6666666666666666,0.6551724137931034
lasso_poly4_C1,sklearn_regularized,44,4,l1,1,0.781716454095439,0.699666295884316,0.6666666666666666,0.6551724137931034
lasso_poly4_C3,sklearn_regularized,44,4,l1,3,1.1908887832350155,0.6429365962180199,0.6166666666666667,0.5964912280701754
lasso_poly4_C10,sklearn_regularized,44,4,l1,10,1.7536842855894554,0.6340378197997776,0.6333333333333333,0.6333333333333333
lasso_poly4_C30,sklearn_regularized,44,4,l1,30,2.0693197641252175,0.6373748609566185,0.6666666666666666,0.6666666666666666
lasso_poly4_C100,sklearn_regularized,44,4,l1,100,2.1706161602516856,0.6373748609566185,0.6666666666666666,0.6666666666666666
lasso_poly5_C0.01,sklearn_regularized,44,5,l1,0.01,0.6931471805599454,0.5,0.48333333333333334,0.651685393258427
lasso_poly5_C0.03,sklearn_regularized,44,5,l1,0.03,0.6353383904711963,0.7753058954393771,0.7333333333333333,0.7419354838709677
lasso_poly5_C0.1,sklearn_regularized,44,5,l1,0.1,0.5755930483045915,0.7730812013348164,0.6833333333333333,0.6984126984126984
lasso_poly5_C0.3,sklearn_regularized,44,5,l1,0.3,0.5813189765795548,0.7697441601779756,0.6666666666666666,0.6551724137931034
lasso_poly5_C1,sklearn_regularized,44,5,l1,1,0.7410239819556128,0.7018909899888764,0.6666666666666666,0.6551724137931034
lasso_poly5_C3,sklearn_regularized,44,5,l1,3,1.1616042953512518,0.64293659621802,0.65,0.6440677966101694
lasso_poly5_C10,sklearn_regularized,44,5,l1,10,1.9301669227293157,0.6340378197997776,0.6166666666666667,0.5964912280701754
lasso_poly5_C30,sklearn_regularized,44,5,l1,30,3.5657428680372325,0.635706340378198,0.6166666666666667,0.5964912280701754
lasso_poly5_C100,sklearn_regularized,44,5,l1,100,4.369585037056516,0.6245828698553948,0.6,0.5714285714285714
lasso_poly6_C0.01,sklearn_regularized,44,6,l1,0.01,0.6931471805599454,0.5,0.48333333333333334,0.651685393258427
lasso_poly6_C0.03,sklearn_regularized,44,6,l1,0.03,0.6353384042544821,0.7753058954393771,0.7333333333333333,0.7419354838709677
lasso_poly6_C0.1,sklearn_regularized,44,6,l1,0.1,0.5755927846285727,0.7730812013348164,0.6833333333333333,0.6984126984126984
lasso_poly6_C0.3,sklearn_regularized,44,6,l1,0.3,0.581336339386358,0.7697441601779756,0.6666666666666666,0.6551724137931034
lasso_poly6_C1,sklearn_regularized,44,6,l1,1,0.7213033747111078,0.7152391546162403,0.6666666666666666,0.6551724137931034
lasso_poly6_C3,sklearn_regularized,44,6,l1,3,1.1278194283868272,0.6763070077864294,0.6666666666666666,0.6428571428571429
lasso_poly6_C10,sklearn_regularized,44,6,l1,10,2.17088967720458,0.6446051167964405,0.6333333333333333,0.6206896551724138
lasso_poly6_C30,sklearn_regularized,44,6,l1,30,3.449984334327325,0.6763070077864294,0.6166666666666667,0.5964912280701754
lasso_poly6_C100,sklearn_regularized,44,6,l1,100,4.619959065282851,0.6451612903225806,0.65,0.6181818181818182
glm_current_simple,statsmodels_glm,45,,none,,0.5681948096392113,0.7786429365962181,0.7333333333333333,0.7241379310344828
glm_best_subset,statsmodels_glm,45,,none,,0.5906655710828376,0.7697441601779755,0.7,0.7096774193548387
glm_full_degree2,statsmodels_glm,45,,none,,0.5852989874091228,0.7675194660734149,0.7166666666666667,0.7301587301587301
ridge_poly1_C0.01,sklearn_regularized,45,1,l2,0.01,0.6411013075047859,0.7808676307007787,0.7166666666666667,0.6666666666666666
ridge_poly1_C0.03,sklearn_regularized,45,1,l2,0.03,0.6126867330794735,0.7808676307007787,0.7333333333333333,0.7241379310344828
ridge_poly1_C0.1,sklearn_regularized,45,1,l2,0.1,0.5942112079843151,0.7808676307007787,0.7166666666666667,0.711864406779661
ridge_poly1_C0.3,sklearn_regularized,45,1,l2,0.3,0.5876054444681481,0.778642936596218,0.7333333333333333,0.7333333333333333
ridge_poly1_C1,sklearn_regularized,45,1,l2,1,0.5851442809994014,0.778642936596218,0.7333333333333333,0.7333333333333333
ridge_poly1_C3,sklearn_regularized,45,1,l2,3,0.5844315165847244,0.778642936596218,0.7333333333333333,0.7333333333333333
ridge_poly1_C10,sklearn_regularized,45,1,l2,10,0.5841812663070743,0.778642936596218,0.7333333333333333,0.7333333333333333
ridge_poly1_C30,sklearn_regularized,45,1,l2,30,0.5841096995075127,0.778642936596218,0.7333333333333333,0.7333333333333333
ridge_poly1_C100,sklearn_regularized,45,1,l2,100,0.5840846444147701,0.778642936596218,0.7333333333333333,0.7333333333333333
ridge_poly2_C0.01,sklearn_regularized,45,2,l2,0.01,0.6266120152633464,0.7619577308120133,0.7333333333333333,0.7037037037037037
ridge_poly2_C0.03,sklearn_regularized,45,2,l2,0.03,0.5920277574853113,0.764182424916574,0.75,0.7540983606557377
ridge_poly2_C0.1,sklearn_regularized,45,2,l2,0.1,0.5724458938128424,0.7719688542825361,0.75,0.7540983606557377
ridge_poly2_C0.3,sklearn_regularized,45,2,l2,0.3,0.5722353761043203,0.7775305895439377,0.7166666666666667,0.7301587301587301
ridge_poly2_C1,sklearn_regularized,45,2,l2,1,0.5786084929738325,0.7719688542825361,0.7166666666666667,0.7301587301587301
ridge_poly2_C3,sklearn_regularized,45,2,l2,3,0.5825902825097182,0.7697441601779755,0.7166666666666667,0.7301587301587301
ridge_poly2_C10,sklearn_regularized,45,2,l2,10,0.5844291801058253,0.7686318131256953,0.7166666666666667,0.7301587301587301
ridge_poly2_C30,sklearn_regularized,45,2,l2,30,0.5850020331021489,0.7675194660734149,0.7166666666666667,0.7301587301587301
ridge_poly2_C100,sklearn_regularized,45,2,l2,100,0.5852084848456566,0.7675194660734149,0.7166666666666667,0.7301587301587301
ridge_poly3_C0.01,sklearn_regularized,45,3,l2,0.01,0.6114569727529765,0.7686318131256952,0.6833333333333333,0.6274509803921569
ridge_poly3_C0.03,sklearn_regularized,45,3,l2,0.03,0.5820790437978979,0.7686318131256952,0.7333333333333333,0.7333333333333333
ridge_poly3_C0.1,sklearn_regularized,45,3,l2,0.1,0.5705991208673906,0.7775305895439376,0.75,0.7540983606557377
ridge_poly3_C0.3,sklearn_regularized,45,3,l2,0.3,0.57342293778253,0.7819799777530589,0.7333333333333333,0.7419354838709677
ridge_poly3_C1,sklearn_regularized,45,3,l2,1,0.5719440033223554,0.7886540600667408,0.75,0.7540983606557377
ridge_poly3_C3,sklearn_regularized,45,3,l2,3,0.5737306495737052,0.7953281423804227,0.7666666666666667,0.7666666666666667
ridge_poly3_C10,sklearn_regularized,45,3,l2,10,0.5789498891605248,0.7875417130144604,0.7666666666666667,0.7586206896551724
ridge_poly3_C30,sklearn_regularized,45,3,l2,30,0.58149418786642,0.7864293659621802,0.7666666666666667,0.7586206896551724
ridge_poly3_C100,sklearn_regularized,45,3,l2,100,0.5825280879303798,0.7842046718576196,0.7666666666666667,0.7586206896551724
ridge_poly4_C0.01,sklearn_regularized,45,4,l2,0.01,0.6036030596203095,0.7808676307007786,0.7166666666666667,0.6666666666666666
ridge_poly4_C0.03,sklearn_regularized,45,4,l2,0.03,0.5799954945731961,0.7775305895439377,0.7666666666666667,0.7586206896551724
ridge_poly4_C0.1,sklearn_regularized,45,4,l2,0.1,0.5753686773620179,0.7775305895439377,0.75,0.7540983606557377
ridge_poly4_C0.3,sklearn_regularized,45,4,l2,0.3,0.5741687532894133,0.7875417130144605,0.75,0.7540983606557377
ridge_poly4_C1,sklearn_regularized,45,4,l2,1,0.5837893724692507,0.7864293659621803,0.75,0.7540983606557377
ridge_poly4_C3,sklearn_regularized,45,4,l2,3,0.6633914410370455,0.7719688542825361,0.7166666666666667,0.711864406779661
ridge_poly4_C10,sklearn_regularized,45,4,l2,10,0.7684443809319811,0.7764182424916575,0.7333333333333333,0.7241379310344828
ridge_poly4_C30,sklearn_regularized,45,4,l2,30,0.8331903256710399,0.7775305895439377,0.7333333333333333,0.7241379310344828
ridge_poly4_C100,sklearn_regularized,45,4,l2,100,0.8706627147813788,0.7753058954393771,0.7333333333333333,0.7241379310344828
ridge_poly5_C0.01,sklearn_regularized,45,5,l2,0.01,0.5990362413302458,0.7808676307007786,0.7166666666666667,0.6666666666666666
ridge_poly5_C0.03,sklearn_regularized,45,5,l2,0.03,0.577286351524061,0.7741935483870968,0.7666666666666667,0.7586206896551724
ridge_poly5_C0.1,sklearn_regularized,45,5,l2,0.1,0.5674956775834897,0.7808676307007787,0.75,0.7540983606557377
ridge_poly5_C0.3,sklearn_regularized,45,5,l2,0.3,0.5394684134681342,0.8086763070077865,0.75,0.7540983606557377
ridge_poly5_C1,sklearn_regularized,45,5,l2,1,0.5450720550244664,0.8031145717463848,0.75,0.7457627118644068
ridge_poly5_C3,sklearn_regularized,45,5,l2,3,0.7031803370152904,0.7964404894327031,0.75,0.7368421052631579
ridge_poly5_C10,sklearn_regularized,45,5,l2,10,0.9890141750548798,0.7864293659621802,0.7333333333333333,0.7142857142857143
ridge_poly5_C30,sklearn_regularized,45,5,l2,30,1.065458624471294,0.7769744160177976,0.7166666666666667,0.7017543859649122
ridge_poly5_C100,sklearn_regularized,45,5,l2,100,1.163861454994497,0.7614015572858732,0.7333333333333333,0.7241379310344828
ridge_poly6_C0.01,sklearn_regularized,45,6,l2,0.01,0.5989374247474062,0.7753058954393771,0.6833333333333333,0.6274509803921569
ridge_poly6_C0.03,sklearn_regularized,45,6,l2,0.03,0.5820927170589733,0.7686318131256953,0.7666666666666667,0.7586206896551724
ridge_poly6_C0.1,sklearn_regularized,45,6,l2,0.1,0.576605762176148,0.7808676307007786,0.7666666666666667,0.7666666666666667
ridge_poly6_C0.3,sklearn_regularized,45,6,l2,0.3,0.5581059440668732,0.7942157953281423,0.7833333333333333,0.7868852459016393
ridge_poly6_C1,sklearn_regularized,45,6,l2,1,0.5820044046359969,0.796440489432703,0.7833333333333333,0.7796610169491526
ridge_poly6_C3,sklearn_regularized,45,6,l2,3,0.7374531576498937,0.7664071190211347,0.7,0.6785714285714286
ridge_poly6_C10,sklearn_regularized,45,6,l2,10,1.1697314897523972,0.7352614015572859,0.7,0.6785714285714286
ridge_poly6_C30,sklearn_regularized,45,6,l2,30,1.5851775751178272,0.7196885428253615,0.7166666666666667,0.711864406779661
ridge_poly6_C100,sklearn_regularized,45,6,l2,100,1.913273803863325,0.7096774193548386,0.7,0.7096774193548387
lasso_poly2_C0.01,sklearn_regularized,45,2,l1,0.01,0.6931471805599454,0.5,0.48333333333333334,0.651685393258427
lasso_poly2_C0.03,sklearn_regularized,45,2,l1,0.03,0.6595958082727679,0.7030033370411568,0.65,0.6440677966101694
lasso_poly2_C0.1,sklearn_regularized,45,2,l1,0.1,0.5803361743155587,0.7675194660734149,0.7166666666666667,0.7213114754098361
lasso_poly2_C0.3,sklearn_regularized,45,2,l1,0.3,0.5669589912619337,0.778642936596218,0.7166666666666667,0.7301587301587301
lasso_poly2_C1,sklearn_regularized,45,2,l1,1,0.576452451713589,0.7664071190211346,0.7166666666666667,0.7301587301587301
lasso_poly2_C3,sklearn_regularized,45,2,l1,3,0.5818465934858218,0.7719688542825361,0.7166666666666667,0.7301587301587301
lasso_poly2_C10,sklearn_regularized,45,2,l1,10,0.5842012876534789,0.7697441601779755,0.7166666666666667,0.7301587301587301
lasso_poly2_C30,sklearn_regularized,45,2,l1,30,0.5849242654516166,0.7675194660734149,0.7166666666666667,0.7301587301587301
lasso_poly2_C100,sklearn_regularized,45,2,l1,100,0.5851827274925172,0.7675194660734149,0.7166666666666667,0.7301587301587301
lasso_poly3_C0.01,sklearn_regularized,45,3,l1,0.01,0.6931471805599454,0.5,0.48333333333333334,0.651685393258427
lasso_poly3_C0.03,sklearn_regularized,45,3,l1,0.03,0.6595964557602748,0.7030033370411568,0.65,0.6440677966101694
lasso_poly3_C0.1,sklearn_regularized,45,3,l1,0.1,0.5803390688762095,0.7675194660734149,0.7166666666666667,0.7213114754098361
lasso_poly3_C0.3,sklearn_regularized,45,3,l1,0.3,0.5669671395708573,0.7830923248053393,0.7166666666666667,0.7301587301587301
lasso_poly3_C1,sklearn_regularized,45,3,l1,1,0.5922721077707406,0.7675194660734149,0.7333333333333333,0.7419354838709677
lasso_poly3_C3,sklearn_regularized,45,3,l1,3,0.5775041432070175,0.7842046718576196,0.75,0.7540983606557377
lasso_poly3_C10,sklearn_regularized,45,3,l1,10,0.5775838808304268,0.7919911012235817,0.7666666666666667,0.7666666666666667
lasso_poly3_C30,sklearn_regularized,45,3,l1,30,0.5809658961254996,0.7875417130144604,0.7666666666666667,0.7586206896551724
lasso_poly3_C100,sklearn_regularized,45,3,l1,100,0.5825305197333347,0.7864293659621802,0.7666666666666667,0.7586206896551724
lasso_poly4_C0.01,sklearn_regularized,45,4,l1,0.01,0.6931471805599454,0.5,0.48333333333333334,0.651685393258427
lasso_poly4_C0.03,sklearn_regularized,45,4,l1,0.03,0.6595956544205369,0.7030033370411568,0.65,0.6440677966101694
lasso_poly4_C0.1,sklearn_regularized,45,4,l1,0.1,0.5794199322458272,0.7719688542825363,0.75,0.7457627118644068
lasso_poly4_C0.3,sklearn_regularized,45,4,l1,0.3,0.5604164800938585,0.7886540600667409,0.7333333333333333,0.7333333333333333
lasso_poly4_C1,sklearn_regularized,45,4,l1,1,0.5640060464807547,0.7797552836484984,0.7666666666666667,0.7586206896551724
lasso_poly4_C3,sklearn_regularized,45,4,l1,3,0.5917818560259247,0.7864293659621803,0.75,0.7540983606557377
lasso_poly4_C10,sklearn_regularized,45,4,l1,10,0.7560736857885774,0.7775305895439377,0.7166666666666667,0.711864406779661
lasso_poly4_C30,sklearn_regularized,45,4,l1,30,0.8430590138802223,0.7764182424916575,0.7333333333333333,0.7241379310344828
lasso_poly4_C100,sklearn_regularized,45,4,l1,100,0.8779104698853739,0.7753058954393771,0.7333333333333333,0.7241379310344828
lasso_poly5_C0.01,sklearn_regularized,45,5,l1,0.01,0.6931471805599454,0.5,0.48333333333333334,0.651685393258427
lasso_poly5_C0.03,sklearn_regularized,45,5,l1,0.03,0.6595955944557459,0.7030033370411568,0.65,0.6440677966101694
lasso_poly5_C0.1,sklearn_regularized,45,5,l1,0.1,0.5794158857286019,0.7719688542825363,0.75,0.7457627118644068
lasso_poly5_C0.3,sklearn_regularized,45,5,l1,0.3,0.5604087388426373,0.7886540600667409,0.7333333333333333,0.7333333333333333
lasso_poly5_C1,sklearn_regularized,45,5,l1,1,0.5502424071464713,0.8031145717463849,0.75,0.7457627118644068
lasso_poly5_C3,sklearn_regularized,45,5,l1,3,0.7090966936262616,0.8064516129032258,0.7666666666666667,0.7586206896551724
lasso_poly5_C10,sklearn_regularized,45,5,l1,10,1.0256777918586288,0.7814238042269188,0.7166666666666667,0.7017543859649122
lasso_poly5_C30,sklearn_regularized,45,5,l1,30,1.2061074445211895,0.7491657397107898,0.7,0.6896551724137931
lasso_poly5_C100,sklearn_regularized,45,5,l1,100,1.329562009058663,0.7402669632925473,0.7166666666666667,0.711864406779661
